DATE,MAJOR,NUM_STUDENTS,CHANGE_IN_CREDITS_ATTEMPTED
2008-05-15,ASED,1,2.0
2008-12-15,ASED,1,6.0
2009-05-15,ASED,1,1.0
2002-12-15,ASOS,5,30.0
2003-05-15,ASOS,8,21.0
2003-12-15,ASOS,25,180.0
2004-05-15,ASOS,29,52.0
2004-12-15,ASOS,23,-73.0
2005-05-15,ASOS,26,48.0
2005-12-15,ASOS,19,-111.0
2006-05-15,ASOS,17,-39.0
2006-12-15,ASOS,22,42.0
2007-05-15,ASOS,23,-9.0
2007-12-15,ASOS,19,-12.0
2008-05-15,ASOS,20,9.0
2008-12-15,ASOS,26,57.0
2009-05-15,ASOS,19,-48.0
2009-12-15,ASOS,17,0.0
2010-05-15,ASOS,22,21.0
2010-12-15,ASOS,22,21.0
2011-05-15,ASOS,26,57.0
2011-12-15,ASOS,23,-21.0
2012-05-15,ASOS,20,-78.0
2012-12-15,ASOS,6,-99.0
2013-05-15,ASOS,10,33.0
2013-12-15,ASOS,12,9.0
2014-05-15,ASOS,9,-9.0
2014-12-15,ASOS,8,-15.0
2015-05-15,ASOS,10,23.0
2015-12-15,ASOS,10,13.0
2016-05-15,ASOS,10,-9.0
2016-12-15,ASOS,12,-3.0
2017-05-15,ASOS,12,-17.0
2003-12-15,ASOT,5,54.0
2004-05-15,ASOT,5,12.0
2004-12-15,ASOT,2,-42.0
2005-05-15,ASOT,6,15.0
2005-12-15,ASOT,5,12.0
2006-05-15,ASOT,5,-27.0
2006-12-15,ASOT,8,40.0
2007-05-15,ASOT,8,-1.0
2007-12-15,ASOT,3,-51.0
2008-05-15,ASOT,2,-3.0
2009-12-15,ASOT,4,13.0
2010-05-15,ASOT,3,2.0
2010-12-15,ASOT,8,63.0
2011-05-15,ASOT,6,-39.0
2011-12-15,ASOT,4,-30.0
2012-05-15,ASOT,1,-12.0
1997-12-15,ASTT,1,3.0
1998-05-15,ASTT,1,0.0
1998-12-15,ASTT,1,0.0
1999-05-15,ASTT,2,3.0
1999-12-15,ASTT,3,30.0
2000-05-15,ASTT,2,-21.0
2000-12-15,ASTT,5,30.0
2001-05-15,ASTT,10,18.0
2001-12-15,ASTT,13,27.0
2002-05-15,ASTT,14,30.0
2002-12-15,ASTT,20,-9.0
2003-05-15,ASTT,22,66.0
2003-12-15,ASTT,38,18.0
2004-05-15,ASTT,37,21.0
2004-12-15,ASTT,46,3.0
2005-05-15,ASTT,46,51.0
2005-12-15,ASTT,47,-34.5
2006-05-15,ASTT,45,-42.0
2006-12-15,ASTT,27,-100.5
2007-05-15,ASTT,24,-6.0
2007-12-15,ASTT,15,-30.0
2008-05-15,ASTT,7,-30.0
2008-12-15,ASTT,4,-15.0
2010-12-15,ASTT,35,210.0
2011-05-15,ASTT,33,-30.0
2011-12-15,ASTT,32,-6.0
2012-05-15,ASTT,30,-15.0
2012-12-15,ASTT,52,198.0
2013-05-15,ASTT,53,18.0
2013-12-15,ASTT,27,-240.0
2014-05-15,ASTT,26,-18.0
2014-12-15,ASTT,18,-78.0
2015-05-15,ASTT,16,-9.0
2015-12-15,ASTT,1,-39.0
2016-05-15,ASTT,1,0.0
2016-12-15,ASTT,1,0.0
2017-05-15,ASTT,1,0.0
2016-05-15,ATAX,1,3.0
2011-12-15,ATES,2,9.0
2012-05-15,ATES,2,6.0
2012-12-15,ATES,2,-9.0
2013-05-15,ATES,3,9.0
2014-05-15,ATES,1,-9.0
2014-12-15,ATES,1,0.0
2015-05-15,ATES,2,6.0
2016-12-15,ATES,8,33.0
2017-05-15,ATES,21,78.0
1997-12-15,BATT,1,3.0
1998-12-15,BATT,46,345.0
1999-05-15,BATT,69,186.5
1999-12-15,BATT,78,71.5
2000-05-15,BATT,87,179.0
2000-12-15,BATT,72,-228.0
2001-05-15,BATT,81,100.5
2001-12-15,BATT,76,-26.5
2002-05-15,BATT,70,-56.0
2002-12-15,BATT,54,-137.0
2003-05-15,BATT,43,-147.0
2003-12-15,BATT,59,76.5
2004-05-15,BATT,68,67.5
2004-12-15,BATT,80,96.0
2005-05-15,BATT,80,-1.5
2005-12-15,BATT,88,100.0
2006-05-15,BATT,87,13.5
2006-12-15,BATT,93,6.5
2007-05-15,BATT,92,43.5
2007-12-15,BATT,76,-151.5
2008-05-15,BATT,76,34.5
2008-12-15,BATT,81,-7.5
2009-05-15,BATT,72,-77.0
2009-12-15,BATT,70,-8.5
2010-05-15,BATT,52,-132.0
2010-12-15,BATT,63,97.0
2011-05-15,BATT,61,13.5
2011-12-15,BATT,62,-7.0
2012-05-15,BATT,64,-12.5
2012-12-15,BATT,55,-79.0
2013-05-15,BATT,48,-45.0
2013-12-15,BATT,36,-87.0
2014-05-15,BATT,34,-37.5
2014-12-15,BATT,20,-81.0
2015-05-15,BATT,16,-19.5
2015-12-15,BATT,10,-39.0
2016-05-15,BATT,8,-9.0
2016-12-15,BATT,1,-33.0
2017-05-15,BATT,1,-3.0
2006-05-15,BIBT,1,3.0
2006-12-15,BICB,27,189.0
2007-05-15,BICB,27,0.0
2007-12-15,BICB,26,-7.0
2008-05-15,BICB,2,-174.0
2011-12-15,BICB,1,-2.0
2012-05-15,BICB,1,0.0
2012-12-15,BICB,1,0.0
2013-05-15,BICB,1,3.0
2003-12-15,BICE,2,21.0
2004-05-15,BICE,2,-3.0
2004-12-15,BICE,2,-9.0
2005-05-15,BICE,1,-3.0
2005-12-15,BICE,22,148.0
2006-05-15,BICE,22,0.0
2006-12-15,BICE,22,0.0
2007-05-15,BICE,23,-60.0
2007-12-15,BICE,2,-81.0
2008-05-15,BICE,27,94.0
2008-12-15,BICE,2,-97.0
2009-05-15,BICE,1,-6.0
2009-12-15,BICE,4,34.0
2010-05-15,BICE,3,-7.0
2010-12-15,BICE,2,-11.0
2011-05-15,BICE,3,1.0
2011-12-15,BICE,1,-16.0
2012-05-15,BICE,2,4.0
2012-12-15,BICE,3,24.0
2013-05-15,BICE,2,-6.0
2013-12-15,BICE,2,-10.0
2014-05-15,BICE,2,-3.0
2014-12-15,BICE,6,50.0
2015-05-15,BICE,5,-19.0
2015-12-15,BICE,7,29.0
2016-05-15,BICE,8,-8.0
2016-12-15,BICE,3,-29.0
2017-05-15,BICE,4,-5.0
1997-12-15,BIED,3,18.0
1998-05-15,BIED,1,1.5
1998-12-15,BIED,1,-19.5
1999-05-15,BIED,1,0.0
1999-12-15,BIED,2,13.5
2000-12-15,BIED,1,-10.5
2001-05-15,BIED,1,0.0
2001-12-15,BIED,4,18.0
2002-05-15,BIED,4,9.0
2002-12-15,BIED,4,10.0
2003-05-15,BIED,2,-12.0
2003-12-15,BIED,1,-16.0
2004-05-15,BIED,1,0.0
2008-12-15,BIIN,3,9.0
2009-05-15,BIIN,3,0.0
2009-12-15,BIIN,1,0.0
2010-05-15,BIIN,2,6.0
2011-05-15,BIIN,1,-9.0
2011-12-15,BIIN,1,1.0
2012-05-15,BIIN,1,-1.0
2012-05-15,BILI,2,6.0
2014-05-15,BILI,1,0.0
2015-12-15,BILI,1,-3.0
2017-05-15,BILI,1,3.0
2003-12-15,BIOB,5,30.0
2004-05-15,BIOB,5,-12.0
2004-12-15,BIOB,7,24.0
2005-05-15,BIOB,7,15.0
2005-12-15,BIOB,2,-45.0
2006-05-15,BIOB,2,0.0
2008-12-15,BIOB,7,30.0
2009-05-15,BIOB,6,-6.0
2009-12-15,BIOB,26,60.0
2010-05-15,BIOB,24,48.0
2010-12-15,BIOB,30,0.0
2011-05-15,BIOB,29,38.0
2011-12-15,BIOB,12,-116.0
2012-05-15,BIOB,12,9.0
2013-12-15,BIOB,25,0.0
2014-05-15,BIOB,24,72.0
2014-12-15,BIOB,33,18.0
2015-05-15,BIOB,31,18.0
2015-12-15,BIOB,14,-123.0
2016-05-15,BIOB,13,12.0
2016-12-15,BIOB,4,-48.0
2017-05-15,BIOB,3,-6.0
2002-12-15,BIOL,50,740.0
2003-05-15,BIOL,51,15.0
2003-12-15,BIOL,43,-106.0
2004-05-15,BIOL,44,7.0
2004-12-15,BIOL,47,98.0
2005-05-15,BIOL,47,0.0
2005-12-15,BIOL,39,-114.0
2006-05-15,BIOL,48,77.0
2006-12-15,BIOL,33,-251.0
2007-05-15,BIOL,32,2.0
2007-12-15,BIOL,14,-301.0
2008-05-15,BIOL,13,-15.0
2008-12-15,BIOL,1,-149.0
2012-12-15,BIOL,1,6.0
2013-05-15,BIOL,1,1.0
1997-12-15,BISC,337,4799.0
1998-05-15,BISC,273,-965.0
1998-12-15,BISC,318,814.0
1999-05-15,BISC,266,-865.0
1999-12-15,BISC,289,386.0
2000-05-15,BISC,266,-330.0
2000-12-15,BISC,290,489.0
2001-05-15,BISC,276,-357.0
2001-12-15,BISC,281,153.0
2002-05-15,BISC,257,-445.0
2002-12-15,BISC,305,904.0
2003-05-15,BISC,241,-1157.0
2003-12-15,BISC,271,589.0
2004-05-15,BISC,244,-432.0
2004-12-15,BISC,296,843.0
2005-05-15,BISC,265,-526.0
2005-12-15,BISC,276,172.0
2006-05-15,BISC,243,-549.0
2006-12-15,BISC,261,422.0
2007-05-15,BISC,248,-157.0
2007-12-15,BISC,284,617.0
2008-05-15,BISC,251,-502.0
2008-12-15,BISC,325,1190.5
2009-05-15,BISC,309,-95.5
2009-12-15,BISC,375,922.5
2010-05-15,BISC,325,-1016.0
2010-12-15,BISC,360,764.5
2011-05-15,BISC,340,-462.5
2011-12-15,BISC,398,1080.5
2012-05-15,BISC,371,-468.0
2012-12-15,BISC,463,1583.5
2013-05-15,BISC,409,-964.0
2013-12-15,BISC,488,1360.5
2014-05-15,BISC,438,-995.0
2014-12-15,BISC,529,1704.0
2015-05-15,BISC,483,-632.5
2015-12-15,BISC,541,881.5
2016-05-15,BISC,486,-918.0
2016-12-15,BISC,509,350.0
2017-05-15,BISC,467,-646.0
1998-12-15,BISP,14,105.0
1999-05-15,BISP,4,-80.0
1999-12-15,BISP,5,11.0
2000-05-15,BISP,15,72.0
2000-12-15,BISP,17,-9.0
2001-05-15,BISP,18,1.5
2001-12-15,BISP,18,0.0
2002-05-15,BISP,18,10.5
2002-12-15,BISP,17,-20.0
2003-05-15,BISP,15,2.0
2003-12-15,BISP,11,-24.0
2004-05-15,BISP,11,-15.0
2004-12-15,BISP,10,18.0
2005-05-15,BISP,9,-3.0
2005-12-15,BISP,12,24.0
2006-05-15,BISP,14,13.0
2006-12-15,BISP,14,-10.0
2007-05-15,BISP,13,-12.0
2007-12-15,BISP,8,-21.0
2008-05-15,BISP,11,13.5
2008-12-15,BISP,11,1.5
2009-05-15,BISP,11,0.0
2009-12-15,BISP,10,-3.0
2010-05-15,BISP,12,12.0
2010-12-15,BISP,14,30.0
2011-05-15,BISP,14,-9.0
2011-12-15,BISP,12,-21.0
2012-05-15,BISP,12,12.0
2012-12-15,BISP,15,6.0
2013-05-15,BISP,18,24.0
2013-12-15,BISP,12,-33.0
2014-05-15,BISP,11,-27.0
2014-12-15,BISP,9,0.0
2015-05-15,BISP,9,-3.0
2015-12-15,BISP,19,108.0
2016-05-15,BISP,18,-27.0
2016-12-15,BISP,18,12.0
2017-05-15,BISP,20,-3.0
1999-12-15,BIST,1,3.0
1997-12-15,BITE,11,36.0
1998-05-15,BITE,8,-6.0
1998-12-15,BITE,6,-9.0
1999-05-15,BITE,8,9.0
1999-12-15,BITE,4,-9.0
2000-05-15,BITE,4,3.0
2000-12-15,BITE,7,12.0
2001-05-15,BITE,5,-18.0
2001-12-15,BITE,5,-3.0
2002-05-15,BITE,4,0.0
2002-12-15,BITE,5,-6.0
2003-05-15,BITE,4,3.0
2003-12-15,BITE,3,-12.0
2004-05-15,BITE,3,0.0
2004-12-15,BITE,1,0.0
2005-05-15,BITE,1,6.0
2004-12-15,BITT,1,6.0
2005-05-15,BITT,2,12.0
2008-05-15,BITT,2,-10.0
2008-12-15,BITT,1,-1.0
2009-05-15,BITT,1,-7.0
2009-12-15,BITT,3,24.0
2010-05-15,BITT,2,-7.0
2010-12-15,BITT,3,5.0
2011-05-15,BITT,2,-9.0
2011-12-15,BITT,2,6.0
2012-05-15,BITT,2,-6.0
2002-12-15,BLIE,14,84.0
2003-05-15,BLIE,20,39.0
2003-12-15,BLIE,24,-9.0
2004-05-15,BLIE,29,48.0
2004-12-15,BLIE,33,-15.0
2005-05-15,BLIE,24,-42.0
2005-12-15,BLIE,26,18.0
2006-05-15,BLIE,24,-24.0
2006-12-15,BLIE,27,21.0
2007-05-15,BLIE,24,-12.0
2007-12-15,BLIE,20,-9.0
2008-05-15,BLIE,25,18.0
2008-12-15,BLIE,22,9.0
2009-05-15,BLIE,23,6.0
2009-12-15,BLIE,21,-6.0
2010-05-15,BLIE,23,6.0
2010-12-15,BLIE,17,-24.0
2011-05-15,BLIE,17,-9.0
2011-12-15,BLIE,12,-33.0
2012-05-15,BLIE,12,6.0
2012-12-15,BLIE,11,-18.0
2013-05-15,BLIE,11,12.0
2013-12-15,BLIE,8,-3.0
2014-05-15,BLIE,8,0.0
2014-12-15,BLIE,5,-30.0
2015-05-15,BLIE,4,-6.0
2015-12-15,BLIE,9,21.0
2016-05-15,BLIE,8,-6.0
2016-12-15,BLIE,9,9.0
2017-05-15,BLIE,7,-9.0
2002-12-15,BLIT,18,93.0
2003-05-15,BLIT,24,27.0
2003-12-15,BLIT,35,39.0
2004-05-15,BLIT,37,24.0
2004-12-15,BLIT,32,-54.0
2005-05-15,BLIT,37,24.0
2005-12-15,BLIT,32,18.0
2006-05-15,BLIT,38,45.0
2006-12-15,BLIT,34,-27.0
2007-05-15,BLIT,34,3.0
2007-12-15,BLIT,27,-30.0
2008-05-15,BLIT,28,-21.0
2008-12-15,BLIT,15,-81.0
2009-05-15,BLIT,16,12.0
2009-12-15,BLIT,7,-39.0
2010-05-15,BLIT,9,9.0
2010-12-15,BLIT,9,9.0
2011-05-15,BLIT,10,12.0
2011-12-15,BLIT,16,51.0
2012-05-15,BLIT,16,-30.0
2012-12-15,BLIT,11,-24.0
2013-05-15,BLIT,9,-3.0
2013-12-15,BLIT,3,-45.0
2014-05-15,BLIT,2,3.0
2014-12-15,BLIT,2,-6.0
2015-05-15,BLIT,1,-6.0
2016-05-15,BLIT,1,0.0
1997-12-15,BLSE,4,24.0
1998-05-15,BLSE,5,3.0
1998-12-15,BLSE,5,3.0
1999-05-15,BLSE,3,-12.0
1999-12-15,BLSE,2,-12.0
2000-05-15,BLSE,3,3.0
2000-12-15,BLSE,3,-6.0
2001-05-15,BLSE,2,3.0
2001-12-15,BLSE,2,3.0
2010-12-15,BSEI,1,3.0
2011-05-15,BSEI,2,12.0
2014-05-15,BSEI,1,-9.0
2014-12-15,BSEI,1,0.0
1997-12-15,BUAD,2512,24092.5
1998-05-15,BUAD,932,-11332.5
1998-12-15,BUAD,2574,13476.0
1999-05-15,BUAD,2561,-142.5
1999-12-15,BUAD,2648,2214.0
2000-05-15,BUAD,2680,304.5
2000-12-15,BUAD,2868,3106.5
2001-05-15,BUAD,2786,-539.0
2001-12-15,BUAD,2953,2658.0
2002-05-15,BUAD,2946,317.0
2002-12-15,BUAD,3167,1544.5
2003-05-15,BUAD,3148,-1730.0
2003-12-15,BUAD,3407,3511.0
2004-05-15,BUAD,3341,-1228.0
2004-12-15,BUAD,3286,-574.0
2005-05-15,BUAD,3193,-955.0
2005-12-15,BUAD,3194,739.5
2006-05-15,BUAD,3114,-991.0
2006-12-15,BUAD,3218,1760.5
2007-05-15,BUAD,3030,-1926.0
2007-12-15,BUAD,3099,299.0
2008-05-15,BUAD,2927,-1472.0
2008-12-15,BUAD,2836,-586.5
2009-05-15,BUAD,2638,-1895.0
2009-12-15,BUAD,2510,-919.0
2010-05-15,BUAD,2301,-2018.5
2010-12-15,BUAD,2221,111.0
2011-05-15,BUAD,2222,-622.0
2011-12-15,BUAD,2109,-1055.5
2012-05-15,BUAD,2023,-1518.5
2012-12-15,BUAD,1736,-2844.5
2013-05-15,BUAD,1775,95.5
2013-12-15,BUAD,1613,-1697.5
2014-05-15,BUAD,1608,349.0
2014-12-15,BUAD,1329,-3632.5
2015-05-15,BUAD,1276,-590.5
2015-12-15,BUAD,1012,-3118.5
2016-05-15,BUAD,943,-964.0
2016-12-15,BUAD,608,-3671.5
2017-05-15,BUAD,586,-198.0
2012-12-15,BUAN,20,228.0
2013-05-15,BUAN,20,-3.0
2013-12-15,BUAN,59,374.0
2014-05-15,BUAN,52,-31.0
2014-12-15,BUAN,78,82.0
2015-05-15,BUAN,54,-60.0
2015-12-15,BUAN,86,127.0
2016-05-15,BUAN,55,-102.0
2016-12-15,BUAN,100,275.0
2017-05-15,BUAN,72,-99.0
2011-12-15,BUEP,44,706.0
2012-05-15,BUEP,44,-174.0
2012-12-15,BUEP,88,832.0
2013-05-15,BUEP,88,-83.0
2013-12-15,BUEP,46,-279.0
2014-05-15,BUEP,45,-252.5
2014-12-15,BUEP,23,-343.0
2015-05-15,BUEP,21,-90.5
2015-12-15,BUEP,2,-298.0
2015-12-15,BUSA,3,40.5
2016-05-15,BUSA,85,1129.0
2016-12-15,BUSA,73,-109.0
2017-05-15,BUSA,73,-60.0
2000-12-15,BUSI,1,15.0
2001-05-15,BUSI,1,0.0
2001-12-15,BUSI,1,1.0
2002-05-15,BUSI,1,-16.0
2002-12-15,BUSI,168,2006.0
2003-05-15,BUSI,163,-88.0
2003-12-15,BUSI,141,-341.0
2004-05-15,BUSI,135,-38.0
2004-12-15,BUSI,126,-45.0
2005-05-15,BUSI,112,-267.0
2005-12-15,BUSI,89,-235.0
2006-05-15,BUSI,87,8.0
2006-12-15,BUSI,81,-164.0
2007-05-15,BUSI,70,-155.0
2007-12-15,BUSI,49,-262.0
2008-05-15,BUSI,42,-27.0
2008-12-15,BUSI,21,-205.0
2009-05-15,BUSI,15,-76.0
2009-12-15,BUSI,9,-55.0
2010-05-15,BUSI,7,-12.0
2010-12-15,BUSI,14,95.0
2011-05-15,BUSI,20,21.0
2011-12-15,BUSI,18,-8.0
2012-05-15,BUSI,25,47.0
2012-12-15,BUSI,38,125.0
2013-05-15,BUSI,47,66.0
2013-12-15,BUSI,33,-110.0
2014-05-15,BUSI,36,39.0
2014-12-15,BUSI,37,34.0
2015-05-15,BUSI,32,-42.0
2015-12-15,BUSI,24,-100.0
2016-05-15,BUSI,22,-15.0
2016-12-15,BUSI,14,-64.0
2017-05-15,BUSI,18,16.0
2016-05-15,BUSN,29,217.5
2016-12-15,BUSN,3,-177.0
2017-05-15,BUSN,3,0.0
1997-12-15,BUSP,20,135.0
1998-05-15,BUSP,20,3.0
1998-12-15,BUSP,6,-96.0
1999-05-15,BUSP,14,57.0
1999-12-15,BUSP,12,-30.0
2000-12-15,BUSP,1,-67.5
2007-12-15,CEED,1,12.0
2002-12-15,CETT,2,12.0
2003-05-15,CETT,9,36.0
2003-12-15,CETT,32,216.0
2004-05-15,CETT,36,9.0
2004-12-15,CETT,35,-39.0
2005-05-15,CETT,39,81.0
2005-12-15,CETT,31,-105.0
2006-05-15,CETT,29,20.0
2006-12-15,CETT,17,-123.0
2007-05-15,CETT,14,-37.0
2007-12-15,CETT,3,-50.0
2008-05-15,CETT,6,13.0
2008-12-15,CETT,3,-5.0
2009-05-15,CETT,7,11.0
2009-12-15,CETT,9,36.0
2010-05-15,CETT,11,-16.0
2010-12-15,CETT,6,-14.0
2011-05-15,CETT,5,-15.0
2011-12-15,CETT,3,-13.0
2012-05-15,CETT,3,4.0
2012-12-15,CETT,5,36.0
2013-05-15,CETT,5,-24.0
2013-12-15,CETT,3,-10.0
2014-05-15,CETT,1,-11.0
2014-12-15,CETT,1,-4.0
2004-12-15,CHEB,1,3.0
2005-05-15,CHEB,1,3.0
2005-12-15,CHEB,1,6.0
2006-05-15,CHEB,1,-3.0
2009-12-15,CHEB,6,9.0
2010-05-15,CHEB,6,18.0
2010-12-15,CHEB,12,15.0
2011-05-15,CHEB,13,21.0
2011-12-15,CHEB,9,-27.0
2012-05-15,CHEB,8,6.0
2012-12-15,CHEB,1,-51.0
2013-12-15,CHEB,2,6.0
2014-05-15,CHEB,2,6.0
2014-12-15,CHEB,7,15.0
2015-05-15,CHEB,7,15.0
2015-12-15,CHEB,5,-15.0
2016-05-15,CHEB,5,3.0
2016-12-15,CHEB,1,-24.0
2017-05-15,CHEB,1,0.0
1997-12-15,CHEM,41,680.0
1998-05-15,CHEM,40,-48.0
1998-12-15,CHEM,34,-79.0
1999-05-15,CHEM,31,-42.0
1999-12-15,CHEM,28,-32.0
2000-05-15,CHEM,31,67.0
2000-12-15,CHEM,34,58.0
2001-05-15,CHEM,30,-81.0
2001-12-15,CHEM,37,105.0
2002-05-15,CHEM,38,2.0
2002-12-15,CHEM,44,124.0
2003-05-15,CHEM,46,17.0
2003-12-15,CHEM,45,10.0
2004-05-15,CHEM,49,33.0
2004-12-15,CHEM,54,117.0
2005-05-15,CHEM,56,36.0
2005-12-15,CHEM,57,5.0
2006-05-15,CHEM,60,23.0
2006-12-15,CHEM,57,-73.0
2007-05-15,CHEM,55,-64.0
2007-12-15,CHEM,61,159.0
2008-05-15,CHEM,55,-140.0
2008-12-15,CHEM,58,116.0
2009-05-15,CHEM,56,-19.0
2009-12-15,CHEM,65,164.0
2010-05-15,CHEM,62,-78.0
2010-12-15,CHEM,71,223.0
2011-05-15,CHEM,70,-49.0
2011-12-15,CHEM,74,73.0
2012-05-15,CHEM,70,-26.0
2012-12-15,CHEM,83,211.0
2013-05-15,CHEM,76,-166.0
2013-12-15,CHEM,95,364.0
2014-05-15,CHEM,91,-133.0
2014-12-15,CHEM,100,195.0
2015-05-15,CHEM,92,-179.0
2015-12-15,CHEM,97,164.0
2016-05-15,CHEM,96,-20.0
2016-12-15,CHEM,86,-158.0
2017-05-15,CHEM,80,-76.0
2002-12-15,CHIB,59,177.0
2003-05-15,CHIB,57,-3.0
2003-12-15,CHIB,185,939.0
2004-05-15,CHIB,183,-75.0
2004-12-15,CHIB,118,-330.0
2005-05-15,CHIB,73,-63.0
2005-12-15,CHIB,35,-469.0
2006-05-15,CHIB,32,8.0
2006-12-15,CHIB,43,45.0
2007-05-15,CHIB,42,-30.0
2007-12-15,CHIB,42,22.0
2008-05-15,CHIB,42,-45.0
2008-12-15,CHIB,52,97.0
2009-05-15,CHIB,50,-62.0
2009-12-15,CHIB,28,-16.0
2010-05-15,CHIB,26,-85.0
2011-05-15,CHIB,1,-110.0
2011-12-15,CHIB,9,24.0
2012-05-15,CHIB,9,32.0
2012-12-15,CHIB,8,-21.0
2013-05-15,CHIB,7,6.0
2013-12-15,CHIB,39,117.0
2014-05-15,CHIB,38,102.0
2014-12-15,CHIB,61,77.0
2015-05-15,CHIB,55,-33.0
2015-12-15,CHIB,39,-83.0
2016-05-15,CHIB,37,-29.0
2016-12-15,CHIB,14,-94.0
2017-05-15,CHIB,14,-30.0
2002-12-15,CHIE,16,91.0
2003-05-15,CHIE,22,11.0
2003-12-15,CHIE,65,471.0
2004-05-15,CHIE,75,21.0
2004-12-15,CHIE,83,-10.0
2005-05-15,CHIE,86,91.5
2005-12-15,CHIE,71,-195.5
2006-05-15,CHIE,68,82.5
2006-12-15,CHIE,39,-279.5
2007-05-15,CHIE,40,-18.0
2007-12-15,CHIE,32,-37.0
2008-05-15,CHIE,37,13.0
2008-12-15,CHIE,32,-32.0
2009-05-15,CHIE,33,32.0
2009-12-15,CHIE,30,-2.0
2010-05-15,CHIE,38,41.0
2010-12-15,CHIE,25,-71.0
2011-05-15,CHIE,29,18.0
2011-12-15,CHIE,20,-68.0
2012-05-15,CHIE,23,-18.0
2012-12-15,CHIE,18,-9.0
2013-05-15,CHIE,17,-14.0
2013-12-15,CHIE,13,-40.0
2014-05-15,CHIE,14,2.0
2014-12-15,CHIE,12,23.0
2015-05-15,CHIE,15,-4.0
2015-12-15,CHIE,9,-33.0
2016-05-15,CHIE,8,-19.0
2016-12-15,CHIE,13,61.0
2017-05-15,CHIE,12,-33.0
2013-12-15,CHRO,4,33.0
2014-05-15,CHRO,7,15.0
2014-12-15,CHRO,7,0.0
2015-05-15,CHRO,8,0.0
2015-12-15,CHRO,7,-21.0
2016-05-15,CHRO,9,9.0
2016-12-15,CHRO,12,24.0
2017-05-15,CHRO,9,-24.0
2013-12-15,CHRS,1,9.0
2014-05-15,CHRS,5,18.0
2014-12-15,CHRS,8,33.0
2015-05-15,CHRS,9,-3.0
2015-12-15,CHRS,8,-6.0
2016-05-15,CHRS,11,9.0
2016-12-15,CHRS,17,57.0
2017-05-15,CHRS,16,-30.0
2004-05-15,CHSB,58,513.0
2004-12-15,CHSB,49,-210.0
2005-05-15,CHSB,90,369.0
2005-12-15,CHSB,48,-381.0
2006-05-15,CHSB,47,0.0
2006-12-15,CHSB,1,-281.0
2007-05-15,CHSB,1,-3.0
2009-12-15,CHSB,12,74.0
2010-05-15,CHSB,13,11.0
2010-12-15,CHSB,16,13.0
2011-05-15,CHSB,16,35.0
2011-12-15,CHSB,35,68.0
2012-05-15,CHSB,36,33.0
2012-12-15,CHSB,31,-28.0
2013-05-15,CHSB,31,11.0
2013-12-15,CHSB,2,-214.0
2014-05-15,CHSB,2,0.0
2002-12-15,CHSE,1,6.0
2003-05-15,CHSE,2,6.0
2003-12-15,CHSE,9,72.0
2004-05-15,CHSE,13,33.0
2004-12-15,CHSE,25,105.0
2005-05-15,CHSE,25,9.0
2005-12-15,CHSE,28,-16.0
2006-05-15,CHSE,18,-51.5
2006-12-15,CHSE,40,98.5
2007-05-15,CHSE,37,-42.0
2007-12-15,CHSE,53,65.0
2008-05-15,CHSE,46,-13.0
2008-12-15,CHSE,35,-63.0
2009-05-15,CHSE,32,-40.0
2009-12-15,CHSE,37,128.0
2010-05-15,CHSE,51,97.0
2010-12-15,CHSE,66,245.0
2011-05-15,CHSE,67,-37.0
2011-12-15,CHSE,59,-120.0
2012-05-15,CHSE,50,-73.0
2012-12-15,CHSE,56,70.0
2013-05-15,CHSE,66,46.0
2013-12-15,CHSE,63,1.0
2014-05-15,CHSE,49,-109.0
2014-12-15,CHSE,47,-22.0
2015-05-15,CHSE,42,-65.0
2015-12-15,CHSE,47,59.0
2016-05-15,CHSE,45,-18.0
2016-12-15,CHSE,40,-91.0
2017-05-15,CHSE,34,-39.0
2002-12-15,CHTT,10,48.0
2003-05-15,CHTT,15,24.0
2003-12-15,CHTT,38,216.0
2004-05-15,CHTT,47,75.0
2004-12-15,CHTT,44,-30.0
2005-05-15,CHTT,44,33.0
2005-12-15,CHTT,31,-141.0
2006-05-15,CHTT,38,106.0
2006-12-15,CHTT,37,-75.0
2007-05-15,CHTT,38,48.0
2007-12-15,CHTT,25,-120.0
2008-05-15,CHTT,23,-15.0
2008-12-15,CHTT,16,-47.0
2009-05-15,CHTT,18,-1.0
2009-12-15,CHTT,17,4.0
2010-05-15,CHTT,16,-2.0
2010-12-15,CHTT,15,-29.0
2011-05-15,CHTT,13,-19.0
2011-12-15,CHTT,16,54.0
2012-05-15,CHTT,16,1.0
2012-12-15,CHTT,12,-24.0
2013-05-15,CHTT,12,-18.0
2013-12-15,CHTT,5,-46.0
2014-05-15,CHTT,3,-9.0
2014-12-15,CHTT,5,10.0
2015-05-15,CHTT,5,2.0
2015-12-15,CHTT,1,-39.0
2016-05-15,CHTT,1,0.0
2002-12-15,CIED,96,1254.0
2003-05-15,CIED,95,-21.0
2003-12-15,CIED,64,-352.0
2004-05-15,CIED,50,-213.0
2004-12-15,CIED,69,251.0
2005-05-15,CIED,66,-56.0
2005-12-15,CIED,46,-288.0
2006-05-15,CIED,47,33.0
2006-12-15,CIED,49,22.0
2007-05-15,CIED,46,-51.0
2007-12-15,CIED,33,-163.0
2008-05-15,CIED,19,-260.0
2008-12-15,CIED,15,-9.0
2009-05-15,CIED,10,-34.0
